duration,end,vei,repose,stratovolcano,caldera,dome,shield,submarine,complex,lava_cone,pyroclastic_cone,compound,maar,explosion_crater,fissure_vent,subduction,rift,intraplate,continental,ctcrust1,elevation,volume,eruptionssince1960,avgrepose,mafic,intermediate,felsic,summit_crater,h_bw,ellip,meanslope
121.0,1,1,13180,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19.34,4064.0,52.0,1.0,13180.0,0.0,1.0,0.0,0,0.174,1.48,24.8
2.0,1,1,85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
3100.0,1,3,720,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.4,294.0,0.34,20.0,768.75,0.0,1.0,0.0,0,0.124,1.53,16.0
13.0,1,1,159,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
140.0,1,1,334,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.33,1700.0,9.1,17.0,1091.0,1.0,1.0,0.0,0,0.217,1.51,20.0
6.0,1,3,294,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
1.0,1,1,159,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
64.0,1,1,205,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
639.0,1,2,335,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.32,796.0,6.2,11.0,415.1818182,0.0,1.0,0.0,0,0.127,2.12,17.2
190.0,1,2,1130,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
932.0,1,3,6831,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,31.29,1912.0,66.0,6.0,3074.166667,1.0,1.0,0.0,0,0.142,1.22,18.5
188.0,1,1,1112,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.0,3850.0,5.0,11.0,881.0909091,0.0,1.0,0.0,0,0.218,1.37,23.4
1295.0,1,1,482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
20.0,1,1,156,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
2.0,1,2,261,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
2.0,1,1,1678,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
128.0,1,1,141,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
1.0,1,1,258,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.9,875.0,10.6,7.0,4210.571429,1.0,1.0,0.0,0,0.119,1.23,17.8
29.0,1,1,110,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
18.0,1,2,632,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.33,1700.0,9.1,17.0,1091.0,1.0,1.0,0.0,0,0.217,1.51,20.0
1.0,1,1,502,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,33.0,2885.0,72.0,22.0,737.6818182,1.0,1.0,0.0,0,0.126,1.22,16.3
53.0,1,1,206,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
1.0,1,2,153,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.32,796.0,6.2,11.0,415.1818182,0.0,1.0,0.0,0,0.127,2.12,17.2
28.0,1,3,2185,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
20.0,1,1,163,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
797.0,1,3,349,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
100.0,1,3,561,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
13.0,1,2,966,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.9,875.0,10.6,7.0,4210.571429,1.0,1.0,0.0,0,0.119,1.23,17.8
174.0,1,1,266,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
23.0,1,1,366,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2168.0,41.0,2.0,11813.0,1.0,1.0,0.0,0,0.091,1.34,13.4
49.0,1,2,696,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.4,294.0,0.34,20.0,768.75,0.0,1.0,0.0,0,0.124,1.53,16.0
77.0,1,2,943,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
129.0,1,1,1125,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
2.0,1,3,7707,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,775.0,12.0,12.0,2052.25,1.0,1.0,0.0,0,0.097,1.22,12.1
2.0,1,1,3282,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21.31,1018.0,1.6,5.0,4409.4,1.0,1.0,0.0,0,0.127,1.86,20.3
4.0,1,3,1050,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.84,1715.0,34.3,15.0,1917.066667,0.0,1.0,0.0,0,0.156,1.33,14.9
149.0,1,1,209,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.72,2165.0,43.0,4.0,5340.25,0.0,1.0,0.0,0,0.055,1.38,12.9
152.0,1,4,16619,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.62,404.0,8.0,1.0,16633.0,0.0,1.0,0.0,0,0.041,1.23,6.4
5.0,1,2,789,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.82,1535.0,19.8,13.0,2238.230769,0.0,1.0,0.0,0,0.133,1.59,17.4
2057.0,1,3,318,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
339.0,1,2,175,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.31,1659.0,14.0,8.0,1797.125,1.0,1.0,0.0,0,0.177,1.4,16.9
1.0,1,2,188,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.72,2568.0,16.5,13.0,1647.615385,0.0,1.0,0.0,0,0.132,1.34,18.2
132.0,1,1,487,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
10.0,1,2,395,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.33,1700.0,9.1,17.0,1091.0,1.0,1.0,0.0,0,0.217,1.51,20.0
1.0,1,1,214,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,33.0,2885.0,72.0,22.0,737.6818182,1.0,1.0,0.0,0,0.126,1.22,16.3
1.0,1,2,3137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.31,1659.0,14.0,8.0,1797.125,1.0,1.0,0.0,0,0.177,1.4,16.9
65.0,1,1,2429,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.72,2165.0,43.0,4.0,5340.25,0.0,1.0,0.0,0,0.055,1.38,12.9
1.0,1,1,159,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.72,2568.0,16.5,13.0,1647.615385,0.0,1.0,0.0,0,0.132,1.34,18.2
77.0,1,3,3378,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
3.0,1,3,945,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
1.0,1,2,3259,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.72,2568.0,16.5,13.0,1647.615385,0.0,1.0,0.0,0,0.132,1.34,18.2
279.0,1,4,23260,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2168.0,41.0,2.0,11813.0,1.0,1.0,0.0,0,0.091,1.34,13.4
68.0,1,1,711,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,33.0,2885.0,72.0,22.0,737.6818182,1.0,1.0,0.0,0,0.126,1.22,16.3
31.0,1,2,1340,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.33,1700.0,9.1,17.0,1091.0,1.0,1.0,0.0,0,0.217,1.51,20.0
1.0,1,2,248,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
98.0,1,2,282,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
170.0,1,1,356,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
16.0,1,2,1056,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.96,1822.0,23.1,3.0,20548.33333,1.0,1.0,0.0,0,0.148,1.22,15.3
19.0,1,3,193,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.82,1535.0,19.8,13.0,2238.230769,0.0,1.0,0.0,0,0.133,1.59,17.4
7.0,1,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
144.0,1,1,10407,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.29,1635.0,16.9,3.0,6624.333333,0.0,1.0,0.0,0,0.138,1.32,14.5
92.0,1,2,570,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
39.0,1,2,122,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
316.0,1,2,2565,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.9,875.0,10.6,7.0,4210.571429,1.0,1.0,0.0,0,0.119,1.23,17.8
17.0,1,1,205,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
2.0,1,3,876,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
1.0,1,2,1640,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.79,657.0,5.3,12.0,2248.833333,0.0,1.0,0.0,0,0.106,1.74,15.8
20.0,1,2,6455,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.84,1715.0,34.3,15.0,1917.066667,0.0,1.0,0.0,0,0.156,1.33,14.9
81.0,1,3,480,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
174.0,1,1,298,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
73.0,1,1,184,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
277.0,1,3,500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.82,1535.0,19.8,13.0,2238.230769,0.0,1.0,0.0,0,0.133,1.59,17.4
414.0,1,3,122,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
4916.0,1,2,109,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
16.0,1,1,164,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
1.0,1,1,164,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
48.0,1,1,557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
210.0,1,2,1296,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.5,1839.0,156.0,6.0,7121.833333,1.0,1.0,0.0,1,0.08,1.41,9.5
17.0,1,2,16287,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.82,1535.0,19.8,13.0,2238.230769,0.0,1.0,0.0,0,0.133,1.59,17.4
68.0,1,2,2864,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
8.0,1,3,1661,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
216.0,1,2,31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
48.0,1,2,331,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.33,1700.0,9.1,17.0,1091.0,1.0,1.0,0.0,0,0.217,1.51,20.0
194.0,1,2,3578,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
300.0,1,1,159,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
700.0,1,1,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
1644.0,1,1,544,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.0,3850.0,5.0,11.0,881.0909091,0.0,1.0,0.0,0,0.218,1.37,23.4
1.0,1,1,10153,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,28.96,1949.0,39.0,1.0,10153.0,1.0,1.0,0.0,0,0.055,1.38,13.9
25.0,1,1,191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
1.0,1,2,413,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.41,1745.0,6.0,29.0,4143.310345,1.0,1.0,0.0,0,0.184,1.37,18.4
697.0,1,2,145,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
1683.0,1,3,11645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.86,733.0,3.7,2.0,9117.5,1.0,1.0,1.0,0,0.109,1.52,13.5
551.0,1,2,236,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
1.0,1,1,310,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,1978.0,44.0,10.0,1880.1,0.0,1.0,0.0,0,0.075,1.24,11.7
22.0,1,2,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
30.0,1,2,1178,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.33,1700.0,9.1,17.0,1091.0,1.0,1.0,0.0,0,0.217,1.51,20.0
24.0,1,0,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
48.0,1,1,499,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
1869.0,1,3,832,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.4,294.0,0.34,20.0,768.75,0.0,1.0,0.0,0,0.124,1.53,16.0
440.0,1,1,232,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
3.0,1,1,210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
367.0,1,2,163,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
72.0,1,1,190,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
1.0,1,1,166,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.41,1745.0,6.0,29.0,4143.310345,1.0,1.0,0.0,0,0.184,1.37,18.4
6.0,1,1,547,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,1978.0,44.0,10.0,1880.1,0.0,1.0,0.0,0,0.075,1.24,11.7
237.0,1,2,7194,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.07,1467.0,10.8,1.0,7194.0,0.0,1.0,0.0,0,0.102,1.32,15.6
168.0,1,2,388,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
1.0,1,2,669,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.79,657.0,5.3,12.0,2248.833333,0.0,1.0,0.0,0,0.106,1.74,15.8
8.0,1,1,1709,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.41,1745.0,6.0,29.0,4143.310345,1.0,1.0,0.0,0,0.184,1.37,18.4
1.0,1,1,141,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
1.0,1,1,6271,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.72,2165.0,43.0,4.0,5340.25,0.0,1.0,0.0,0,0.055,1.38,12.9
193.0,1,2,1988,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.0,3850.0,5.0,11.0,881.0909091,0.0,1.0,0.0,0,0.218,1.37,23.4
1691.0,1,2,335,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1580.0,0.61,21.0,717.6666667,1.0,1.0,0.0,0,0.213,1.35,23.4
155.0,1,1,790,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
1.0,1,1,173,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
147.0,1,1,175,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
306.0,1,0,1247,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
4.0,1,2,181,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
62.0,1,1,242,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
187.0,1,1,332,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
12.0,1,3,177,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,1978.0,44.0,10.0,1880.1,0.0,1.0,0.0,0,0.075,1.24,11.7
1700.0,1,2,541,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,33.0,2885.0,72.0,22.0,737.6818182,1.0,1.0,0.0,0,0.126,1.22,16.3
179.0,1,2,144,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.5,1839.0,156.0,6.0,7121.833333,1.0,1.0,0.0,1,0.08,1.41,9.5
56.0,1,4,566,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
1278.0,1,2,184,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
33.0,1,2,242,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
1.0,1,1,196,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.79,657.0,5.3,12.0,2248.833333,0.0,1.0,0.0,0,0.106,1.74,15.8
9382.0,1,3,2960,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.5,1807.0,30.0,15.0,418.7333333,1.0,1.0,0.0,0,0.17,1.17,15.1
113.0,1,1,1060,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,758.0,19.4,13.0,682.3846154,1.0,1.0,0.0,0,0.071,1.39,9.6
237.0,1,2,397,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,3142.0,80.0,7.0,4000.428571,0.0,1.0,0.0,1,0.135,1.3,15.9
176.0,1,2,28671,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.5,1839.0,156.0,6.0,7121.833333,1.0,1.0,0.0,1,0.08,1.41,9.5
59.0,1,2,963,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
20.0,1,2,3882,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.33,1700.0,9.1,17.0,1091.0,1.0,1.0,0.0,0,0.217,1.51,20.0
261.0,1,2,7926,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21.31,1018.0,1.6,5.0,4409.4,1.0,1.0,0.0,0,0.127,1.86,20.3
15.0,1,2,429,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.79,657.0,5.3,12.0,2248.833333,0.0,1.0,0.0,0,0.106,1.74,15.8
360.0,1,1,294,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
2.0,1,2,284,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.9,875.0,10.6,7.0,4210.571429,1.0,1.0,0.0,0,0.119,1.23,17.8
16.0,1,2,1331,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
458.0,1,1,690,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1580.0,0.61,21.0,717.6666667,1.0,1.0,0.0,0,0.213,1.35,23.4
1.0,1,2,704,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,33.0,2885.0,72.0,22.0,737.6818182,1.0,1.0,0.0,0,0.126,1.22,16.3
15.0,1,4,58771,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.96,1822.0,23.1,3.0,20548.33333,1.0,1.0,0.0,0,0.148,1.22,15.3
154.0,1,1,610,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
119.0,1,2,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
319.0,1,2,1769,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,22.07,1280.0,96.0,4.0,3404.25,1.0,1.0,0.0,1,0.055,1.43,9.3
366.0,1,2,7959,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.31,1659.0,14.0,8.0,1797.125,1.0,1.0,0.0,0,0.177,1.4,16.9
10097.0,1,3,234,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.47,1330.0,16.3,16.0,418.125,1.0,1.0,0.0,0,0.148,1.33,17.3
29.0,1,2,527,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
113.0,1,2,2811,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.72,2568.0,16.5,13.0,1647.615385,0.0,1.0,0.0,0,0.132,1.34,18.2
2.0,1,2,3267,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,3142.0,80.0,7.0,4000.428571,0.0,1.0,0.0,1,0.135,1.3,15.9
142.0,1,2,598,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
636.0,1,3,169,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,1978.0,44.0,10.0,1880.1,0.0,1.0,0.0,0,0.075,1.24,11.7
35.0,1,1,16614,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3976.0,17.8,1.0,16614.0,0.0,1.0,0.0,0,0.151,2.23,20.7
